,Open,High,Low,Close,Volume,compound,negative,neutral,positive
2014-03-27,19.286428,19.339287,19.111429,19.195,222031600.0,-0.9998,0.127,0.79,0.083
2014-03-28,19.225714,19.247856,19.080357,19.173571,200564000.0,-0.9986,0.13,0.756,0.114
2014-03-31,19.258215,19.314644,19.140356,19.169287,168669200.0,-0.9998,0.135,0.778,0.087
2014-04-01,19.205713,19.352501,19.170357,19.344642999999998,200760000.0,-0.9999,0.144,0.763,0.092
2014-04-02,19.370714000000003,19.41,19.295,19.376785,180420800.0,-0.9995,0.124,0.777,0.099
2014-04-03,19.335358,19.375,19.201429,19.2425,162344000.0,-0.999,0.112,0.791,0.097
2014-04-04,19.278929,19.285713,18.949285999999997,18.993570000000002,275251200.0,-0.9998,0.127,0.784,0.089
2014-04-07,18.857857,18.960714000000003,18.638929,18.695356,289850400.0,-0.9919,0.113,0.78,0.107
2014-04-08,18.756785999999998,18.790001,18.525,18.694285999999998,243888400.0,0.9941,0.091,0.807,0.102
2014-04-09,18.665714,18.946072,18.643572,18.940001000000002,206169600.0,-0.995,0.111,0.781,0.108
2014-04-10,18.952856,19.008572,18.684642999999998,18.695715,239652000.0,-0.9959,0.098,0.812,0.09
2014-04-11,18.535713,18.672501,18.469286,18.557501000000002,271717600.0,-0.9996,0.129,0.774,0.097
2014-04-14,18.639286,18.648571,18.471785999999998,18.631429999999998,205674000.0,-0.9966,0.109,0.788,0.103
2014-04-15,18.581072,18.629998999999998,18.261785999999997,18.498571,266490000.0,-0.9961,0.105,0.794,0.101
2014-04-16,18.501785,18.610357,18.362143,18.536072,214765600.0,-0.5202,0.095,0.812,0.093
2014-04-17,18.571428,18.848572,18.542856,18.747856,284334400.0,-0.998,0.127,0.756,0.117
2014-04-21,18.762142,19.004998999999998,18.712856,18.970357999999997,182548800.0,-0.9997,0.134,0.761,0.105
2014-04-22,18.868214000000002,18.993929,18.803572,18.989286,202563200.0,-0.9995,0.113,0.804,0.083
2014-04-23,18.895,18.968929,18.730356,18.741072,394940000.0,-0.9982,0.09,0.837,0.072
2014-04-24,20.293215,20.357143,20.026072,20.2775,759911600.0,-0.9997,0.121,0.792,0.088
2014-04-25,20.161785000000002,20.428213,20.14143,20.42643,390275200.0,-0.9998,0.136,0.771,0.092
2014-04-28,20.457144,21.276787,20.448214,21.217501000000002,669485600.0,-0.9979,0.11,0.792,0.098
2014-04-29,21.205,21.285,21.053928,21.154642000000003,337377600.0,-0.9999,0.145,0.761,0.094
2014-04-30,21.165714,21.408215,21.064285,21.074642,456640800.0,-0.9996,0.108,0.818,0.075
2014-05-01,21.142857,21.242857,20.941429,21.124287,244048000.0,-0.9999,0.143,0.766,0.091
2014-05-02,21.155001000000002,21.221429999999998,21.061071,21.16357,191514400.0,-0.9998,0.143,0.755,0.101
2014-05-05,21.076429,21.464287,21.071428,21.462856,287067200.0,-0.9999,0.146,0.76,0.094
2014-05-06,21.492857,21.586071,21.22893,21.22893,374564400.0,-0.9998,0.121,0.804,0.075
2014-05-07,21.258928,21.331785,20.990356,21.154642000000003,282864400.0,-0.9997,0.127,0.779,0.094
2014-05-08,21.008928,21.22893,20.942857999999998,20.999643,230297200.0,-0.9998,0.131,0.789,0.08
2014-05-09,20.876429,20.9375,20.72607,20.912144,291597600.0,-0.9999,0.149,0.759,0.092
2014-05-12,20.981787,21.202143,20.978571,21.172501,213208800.0,-0.9992,0.128,0.761,0.111
2014-05-13,21.142857,21.23357,21.096429999999998,21.205713,159737200.0,-0.9999,0.137,0.775,0.088
2014-05-14,21.158215,21.335714000000003,21.133572,21.209642000000002,166404000.0,-0.992,0.099,0.805,0.096
2014-05-15,21.239286,21.307142000000002,21.001429,21.029285,230846000.0,-0.9998,0.128,0.789,0.083
2014-05-16,21.022499,21.340357,20.907142999999998,21.339643,276256400.0,-0.9993,0.127,0.763,0.11
2014-05-19,21.351785999999997,21.690357000000002,21.333214,21.592501000000002,317755200.0,-0.9998,0.139,0.766,0.095
2014-05-20,21.589643,21.657142999999998,21.454643,21.596785999999998,234836000.0,-0.9995,0.133,0.758,0.109
2014-05-21,21.565357000000002,21.667856,21.502144,21.653929,196859600.0,-0.9996,0.13,0.768,0.102
2014-05-22,21.664285999999997,21.780357000000002,21.575001,21.688213,200760000.0,-0.9995,0.105,0.817,0.078
2014-05-23,21.6875,21.954643,21.659643,21.933214000000003,232209600.0,-0.9998,0.135,0.767,0.098
2014-05-27,21.995714000000003,22.352142,21.986786,22.343929,348866000.0,0.9086,0.11,0.774,0.116
2014-05-28,22.357857,22.493929,22.277857,22.286072,315481600.0,-0.9961,0.097,0.816,0.087
2014-05-29,22.423214,22.745358,22.420357,22.692142,376474000.0,-0.9999,0.128,0.795,0.076
2014-05-30,22.785,23.006071,22.460714000000003,22.607143,564020800.0,-0.9999,0.124,0.803,0.073
2014-06-02,22.64143,22.672501,22.232143,22.451786,369350800.0,-0.9994,0.112,0.801,0.086
2014-06-03,22.445,22.812143,22.4375,22.769285,292709200.0,-0.9999,0.143,0.761,0.095
2014-06-04,22.765715,23.138929,22.718214,23.029285,335482000.0,-0.9999,0.153,0.751,0.097
2014-06-05,23.078571,23.191785999999997,22.950357,23.119642000000002,303805600.0,-0.9999,0.141,0.779,0.08
2014-06-06,23.210714000000003,23.259287,23.016787,23.056070000000002,349938400.0,-0.9996,0.11,0.817,0.073
2014-06-09,23.174999,23.469998999999998,22.9375,23.424999,301660000.0,-0.9999,0.146,0.763,0.091
2014-06-10,23.682501000000002,23.762501,23.3925,23.5625,251108000.0,-0.9998,0.141,0.77,0.09
2014-06-11,23.532498999999998,23.690001000000002,23.3675,23.465,182724000.0,-0.9999,0.169,0.744,0.087
2014-06-12,23.51,23.530001000000002,22.975,23.0725,218996000.0,-0.9999,0.141,0.786,0.073
2014-06-13,23.049999,23.110001,22.719998999999998,22.82,218100000.0,-0.9999,0.143,0.762,0.096
2014-06-16,22.877501000000002,23.1875,22.862499,23.049999,142244000.0,-0.999,0.118,0.784,0.098
2014-06-17,23.077499,23.174999,22.950001,23.02,118904000.0,-0.9963,0.111,0.786,0.104
2014-06-18,23.067498999999998,23.0725,22.8375,23.045,134056000.0,-0.9998,0.146,0.752,0.102
2014-06-19,23.0725,23.075001,22.834999,22.965,142112000.0,-0.9997,0.127,0.781,0.092
2014-06-20,22.9625,23.137501,22.725,22.727501,403592000.0,-0.9997,0.138,0.755,0.107
2014-06-23,22.83,22.905001000000002,22.65,22.7075,174776000.0,-0.9992,0.104,0.815,0.081
2014-06-24,22.6875,22.934998999999998,22.547501,22.57,156144000.0,-0.9999,0.139,0.772,0.089
2014-06-25,22.5525,22.674999,22.4125,22.59,147476000.0,-0.9998,0.123,0.8,0.077
2014-06-26,22.592501000000002,22.762501,22.450001,22.725,130516000.0,-0.9999,0.132,0.785,0.083
2014-06-27,22.705,23.0,22.692498999999998,22.995001000000002,256116000.0,-0.9996,0.108,0.816,0.076
2014-06-30,23.025,23.432501000000002,23.022499,23.2325,197929200.0,-0.9998,0.129,0.784,0.087
2014-07-01,23.379998999999998,23.5175,23.282498999999998,23.379998999999998,152892000.0,-0.9999,0.154,0.756,0.09
2014-07-02,23.467501000000002,23.514999,23.272499,23.370001000000002,113860000.0,-0.9998,0.135,0.77,0.095
2014-07-03,23.4175,23.525,23.299999,23.5075,91567200.0,-0.9999,0.159,0.751,0.09
2014-07-07,23.535,23.997498999999998,23.525,23.9925,225872000.0,-0.9997,0.134,0.764,0.103
2014-07-08,24.067498999999998,24.200001,23.48,23.8375,260888000.0,-0.998,0.089,0.842,0.07
2014-07-09,23.860001,23.987499,23.690001000000002,23.8475,145744000.0,-0.9999,0.139,0.777,0.084
2014-07-10,23.440001000000002,23.887501,23.379998999999998,23.76,158744000.0,-0.9999,0.14,0.771,0.089
2014-07-11,23.84,23.9725,23.715,23.805,136072000.0,0.9996,0.096,0.769,0.135
2014-07-14,23.965,24.2225,23.9125,24.112499,171240000.0,-0.9995,0.13,0.764,0.105
2014-07-15,24.200001,24.2125,23.7575,23.83,181911600.0,-0.9999,0.142,0.769,0.09
2014-07-16,24.2425,24.275,23.684998999999998,23.695,213585200.0,-0.9999,0.14,0.776,0.083
2014-07-17,23.7575,23.82,23.1425,23.272499,229192000.0,-0.9999,0.136,0.777,0.087
2014-07-18,23.405001000000002,23.684998999999998,23.254998999999998,23.6075,199952000.0,-0.9999,0.142,0.766,0.092
2014-07-21,23.747498999999998,23.75,23.43,23.485001,156316000.0,-0.9998,0.145,0.756,0.099
2014-07-22,23.67,23.7225,23.530001000000002,23.68,220788000.0,-0.9999,0.145,0.774,0.081
2014-07-23,23.855,24.469998999999998,23.7925,24.297501,371672000.0,-0.9999,0.159,0.752,0.088
2014-07-24,24.26,24.33,24.105,24.2575,182916000.0,-0.9999,0.145,0.764,0.091
2014-07-25,24.2125,24.459999,24.16,24.4175,173876000.0,-0.9999,0.151,0.758,0.091
2014-07-28,24.455,24.809998999999998,24.387501,24.754998999999998,221272000.0,-0.9998,0.132,0.785,0.084
2014-07-29,24.8325,24.860001,24.5625,24.594998999999998,172572000.0,-0.9997,0.132,0.769,0.099
2014-07-30,24.610001,24.674999,24.4175,24.5375,132040000.0,-0.9999,0.163,0.736,0.101
2014-07-31,24.290001,24.362499,23.8325,23.9,227372000.0,-0.9999,0.14,0.773,0.086
2014-08-01,23.725,24.155001000000002,23.702499,24.032498999999998,194044000.0,-0.9999,0.14,0.776,0.084
2014-08-04,24.092501000000002,24.145,23.7925,23.897499,159832000.0,-0.9997,0.132,0.768,0.1
2014-08-05,23.84,23.92,23.59,23.780001000000002,223732000.0,-0.9999,0.136,0.788,0.077
2014-08-06,23.6875,23.870001000000002,23.6775,23.74,154232000.0,-0.9999,0.144,0.769,0.086
2014-08-07,23.7325,23.987499,23.525,23.620001000000002,186844000.0,-0.9992,0.119,0.788,0.093
2014-08-08,23.565001000000002,23.705,23.32,23.684998999999998,167460000.0,-0.999,0.126,0.767,0.106
2014-08-11,23.817498999999998,24.02,23.709999,23.997498999999998,146340000.0,-0.9918,0.111,0.781,0.109
2014-08-12,24.01,24.219998999999998,23.9025,23.9925,135180000.0,-0.9997,0.105,0.838,0.057
2014-08-13,24.0375,24.309998999999998,24.01,24.309998999999998,127664000.0,-0.9997,0.133,0.77,0.096
2014-08-14,24.3325,24.3925,24.200001,24.375,112464000.0,-0.9991,0.123,0.773,0.105
2014-08-15,24.475,24.547501,24.215,24.495001000000002,195804000.0,0.98,0.113,0.768,0.118
2014-08-18,24.622498999999998,24.842501000000002,24.495001000000002,24.790001,190288000.0,-0.9998,0.133,0.777,0.089
2014-08-19,24.852501,25.17,24.83,25.1325,277596000.0,-0.9998,0.133,0.776,0.091
2014-08-20,25.110001,25.272499,24.987499,25.1425,210796000.0,-0.9993,0.122,0.775,0.103
2014-08-21,25.1425,25.235001,25.0275,25.145,133912000.0,-0.9997,0.124,0.787,0.09
2014-08-22,25.0725,25.3675,25.047501,25.33,176736000.0,-0.9998,0.133,0.777,0.09
2014-08-25,25.4475,25.5425,25.32,25.385,161080000.0,-0.9825,0.087,0.834,0.079
2014-08-26,25.355,25.375,25.215,25.2225,132608000.0,-0.9996,0.139,0.754,0.107
2014-08-27,25.254998999999998,25.6425,25.174999,25.532498999999998,209476000.0,-0.9992,0.113,0.797,0.09
2014-08-28,25.397499,25.695,25.389999,25.5625,273840000.0,-0.999,0.12,0.781,0.098
2014-08-29,25.715,25.725,25.549999,25.625,178380000.0,-0.9992,0.123,0.776,0.101
2014-09-02,25.764999,25.934998999999998,25.68,25.825001,214256000.0,-0.9998,0.133,0.776,0.091
2014-09-03,25.775,25.799999,24.645,24.735001,501684000.0,-0.9995,0.127,0.772,0.101
2014-09-04,24.7125,25.022499,24.4475,24.530001000000002,342872000.0,-0.9981,0.113,0.785,0.102
2014-09-05,24.700001,24.8475,24.577499,24.7425,233828000.0,-0.9998,0.136,0.766,0.098
2014-09-08,24.825001,24.827499,24.512501,24.59,185426800.0,0.991,0.105,0.78,0.115
2014-09-09,24.77,25.77,24.035,24.497498999999998,759385200.0,-0.9989,0.123,0.774,0.103
2014-09-10,24.502501000000002,25.2775,24.440001000000002,25.25,403478400.0,-0.9995,0.128,0.772,0.1
2014-09-11,25.102501,25.360001,24.905001000000002,25.3575,249412400.0,-0.9998,0.143,0.761,0.095
2014-09-12,25.3025,25.547501,25.27,25.415001,250504400.0,-0.9998,0.122,0.795,0.082
2014-09-15,25.702499,25.762501,25.360001,25.407498999999998,245266000.0,-0.9952,0.114,0.782,0.104
2014-09-16,24.950001,25.315001000000002,24.7225,25.215,267632400.0,0.9945,0.1,0.787,0.113
2014-09-17,25.317498999999998,25.450001,25.147499,25.395,243706000.0,-0.6066,0.111,0.774,0.115
2014-09-18,25.4825,25.5875,25.389999,25.4475,149197600.0,-0.9991,0.116,0.786,0.098
2014-09-19,25.5725,25.5875,25.125,25.24,283609600.0,-0.9994,0.117,0.788,0.095
2014-09-22,25.450001,25.535,25.145,25.264999,211153600.0,-0.9992,0.121,0.781,0.098
2014-09-23,25.15,25.735001,25.135,25.66,253608800.0,-0.9997,0.132,0.77,0.098
2014-09-24,25.540001,25.7125,25.299999,25.4375,240687200.0,-0.9995,0.127,0.772,0.101
2014-09-25,25.127501000000002,25.1775,24.43,24.467501000000002,400368000.0,0.9956,0.102,0.783,0.114
2014-09-26,24.6325,25.1875,24.6,25.1875,249482000.0,-0.999,0.124,0.771,0.106
2014-09-29,24.6625,25.110001,24.657498999999998,25.0275,199065200.0,-0.9971,0.118,0.771,0.111
2014-09-30,25.202499,25.385,25.1325,25.1875,221056400.0,-0.9997,0.14,0.752,0.107
2014-10-01,25.147499,25.172501,24.674999,24.795,205965200.0,-0.9972,0.105,0.802,0.094
2014-10-02,24.817498999999998,25.055,24.51,24.975,191031200.0,-0.9984,0.121,0.773,0.105
2014-10-03,24.860001,25.0525,24.76,24.905001000000002,173878400.0,0.9891,0.113,0.761,0.125
2014-10-06,24.987499,25.1625,24.855,24.905001000000002,148204800.0,-0.9988,0.117,0.782,0.101
2014-10-07,24.8575,25.030001000000002,24.682501000000002,24.6875,168376800.0,-0.9983,0.12,0.772,0.107
2014-10-08,24.690001000000002,25.2775,24.577499,25.200001,229618800.0,-0.9995,0.131,0.766,0.103
2014-10-09,25.385,25.594998999999998,25.1525,25.254998999999998,309506000.0,-0.9951,0.115,0.775,0.109
2014-10-10,25.172501,25.5075,25.075001,25.182501000000002,265326400.0,-0.9994,0.129,0.765,0.106
2014-10-13,25.3325,25.445,24.952499,24.952499,214333600.0,-0.9791,0.112,0.778,0.11
2014-10-14,25.0975,25.129998999999998,24.6425,24.6875,254754400.0,-0.9992,0.122,0.773,0.105
2014-10-15,24.4925,24.7875,23.795,24.385,403734400.0,-0.9995,0.138,0.749,0.114
2014-10-16,23.887501,24.43,23.852501,24.065001000000002,288618000.0,-0.9998,0.139,0.761,0.1
2014-10-17,24.375,24.75,24.202499,24.4175,272718800.0,-0.9998,0.143,0.76,0.097
2014-10-20,24.58,24.99,24.555,24.940001000000002,310069200.0,0.9997,0.094,0.775,0.131
2014-10-21,25.754998999999998,25.754998999999998,25.317498999999998,25.6175,378495600.0,0.9058,0.098,0.801,0.101
2014-10-22,25.709999,26.0275,25.65,25.747498999999998,273052400.0,-0.9978,0.126,0.762,0.112
2014-10-23,26.02,26.262501,25.907498999999998,26.2075,284298800.0,-0.9871,0.121,0.758,0.12
2014-10-24,26.295,26.372498999999998,26.1325,26.305,188215600.0,0.9993,0.118,0.734,0.148
2014-10-27,26.2125,26.370001000000002,26.174999,26.2775,136750800.0,-0.9919,0.12,0.764,0.117
2014-10-28,26.35,26.684998999999998,26.3375,26.684998999999998,192243600.0,-0.9997,0.124,0.785,0.09
2014-10-29,26.6625,26.842501000000002,26.59,26.834999,210751600.0,-0.9998,0.135,0.77,0.094
2014-10-30,26.74,26.8375,26.475,26.745001000000002,162619200.0,-0.9976,0.11,0.791,0.099
2014-10-31,27.002501000000002,27.01,26.8025,27.0,178557200.0,-0.9998,0.124,0.787,0.088
2014-11-03,27.055,27.575001,27.002501000000002,27.35,209130400.0,-0.9985,0.13,0.747,0.122
2014-11-04,27.34,27.372498999999998,26.93,27.15,166297600.0,-0.9993,0.13,0.76,0.11
2014-11-05,27.275,27.325001,27.032498999999998,27.215,149743600.0,-0.9997,0.136,0.768,0.096
2014-11-06,27.15,27.1975,26.950001,27.174999,139874000.0,-0.9996,0.129,0.771,0.1
2014-11-07,27.1875,27.33,27.137501,27.252501000000002,134766000.0,-0.9991,0.125,0.769,0.106
2014-11-10,27.254998999999998,27.3325,27.1675,27.2075,108782000.0,0.9857,0.109,0.774,0.117
2014-11-11,27.174999,27.4375,27.1,27.424999,109769200.0,-0.9967,0.12,0.766,0.114
2014-11-12,27.344998999999998,27.8575,27.342501000000002,27.8125,187769600.0,-0.9992,0.132,0.755,0.113
2014-11-13,27.950001,28.362499,27.9,28.205,238091600.0,-0.9991,0.125,0.769,0.106
2014-11-14,28.2875,28.547501,27.8025,28.545,176254400.0,-0.9997,0.126,0.783,0.092
2014-11-17,28.567498999999998,29.32,28.325001,28.497498999999998,186986800.0,-0.9993,0.129,0.763,0.108
2014-11-18,28.485001,28.922501,28.4725,28.8675,176896000.0,-0.9998,0.145,0.752,0.103
2014-11-19,28.860001,28.934998999999998,28.450001,28.6675,167476800.0,-0.9992,0.125,0.768,0.106
2014-11-20,28.727501,29.215,28.7125,29.077499,173582000.0,-0.9981,0.113,0.784,0.103
2014-11-21,29.377501000000002,29.3925,29.0075,29.1175,228717200.0,-0.9995,0.128,0.765,0.107
2014-11-24,29.2125,29.692498999999998,29.155001000000002,29.657498999999998,189803200.0,-0.9992,0.126,0.766,0.109
2014-11-25,29.7675,29.9375,29.362499,29.4,275361600.0,0.997,0.081,0.823,0.095
2014-11-26,29.485001,29.775,29.4575,29.75,163073200.0,-0.9993,0.131,0.757,0.112
2014-11-28,29.817498999999998,29.85,29.512501,29.7325,99257600.0,-0.9998,0.139,0.758,0.103
2014-12-01,29.702499,29.8125,27.817498999999998,28.7675,335256000.0,-0.9946,0.114,0.778,0.109
2014-12-02,28.375,28.9375,28.1875,28.657498999999998,237395600.0,-0.994,0.118,0.766,0.116
2014-12-03,28.9375,29.0875,28.7775,28.9825,172253600.0,-0.9999,0.135,0.783,0.082
2014-12-04,28.942498999999998,29.299999,28.8225,28.872498999999998,168178000.0,-0.9991,0.111,0.798,0.091
2014-12-05,28.997498999999998,29.02,28.66,28.75,153275600.0,-0.9991,0.123,0.769,0.108
2014-12-08,28.525,28.6625,27.905001000000002,28.1,230659600.0,-0.9883,0.111,0.776,0.113
2014-12-09,27.547501,28.575001,27.3375,28.530001000000002,240832000.0,-0.9997,0.139,0.754,0.107
2014-12-10,28.602501,28.7125,27.885,27.987499,178261200.0,-0.9968,0.133,0.736,0.131
2014-12-11,28.065001000000002,28.450001,27.834999,27.905001000000002,165606800.0,-0.9997,0.126,0.779,0.095
2014-12-12,27.615,27.967501000000002,27.395,27.432501000000002,224112400.0,-0.9996,0.123,0.787,0.09
2014-12-15,27.674999,27.9,26.5875,27.057501000000002,268872400.0,-0.9997,0.138,0.754,0.108
2014-12-16,26.592501000000002,27.540001,26.565001000000002,26.6875,243162800.0,-0.9996,0.122,0.785,0.092
2014-12-17,26.780001000000002,27.459999,26.705,27.352501,213647200.0,-0.9998,0.136,0.776,0.088
2014-12-18,27.967501000000002,28.1625,27.665001,28.1625,236024800.0,-0.9996,0.125,0.781,0.094
2014-12-19,28.065001000000002,28.309998999999998,27.915001,27.945,353719200.0,-0.9997,0.132,0.771,0.098
2014-12-22,28.040001,28.372498999999998,27.9925,28.235001,180670000.0,-0.9971,0.123,0.765,0.113
2014-12-23,28.307501000000002,28.3325,28.115,28.135,104113600.0,-0.9996,0.135,0.759,0.105
2014-12-24,28.145,28.1775,28.002501000000002,28.002501000000002,57918400.0,-0.9998,0.141,0.76,0.1
2014-12-26,28.025,28.629998999999998,28.002501000000002,28.497498999999998,134884000.0,0.7947,0.113,0.77,0.117
2014-12-29,28.4475,28.692498999999998,28.424999,28.477501,110395600.0,-0.9996,0.124,0.78,0.096
2014-12-30,28.41,28.48,28.0275,28.129998999999998,119526000.0,-0.9991,0.125,0.771,0.105
2014-12-31,28.205,28.282498999999998,27.5525,27.594998999999998,165613600.0,-0.9997,0.126,0.78,0.094
2015-01-02,27.8475,27.860001,26.8375,27.3325,212818400.0,-0.9995,0.131,0.766,0.103
2015-01-05,27.0725,27.1625,26.352501,26.5625,257142000.0,-0.9957,0.118,0.773,0.109
2015-01-06,26.635,26.8575,26.157498999999998,26.565001000000002,263188400.0,-0.9995,0.1,0.833,0.067
2015-01-07,26.799999,27.049999,26.674999,26.9375,160423600.0,-0.9999,0.147,0.772,0.08
2015-01-08,27.307501000000002,28.0375,27.174999,27.9725,237458000.0,-0.9999,0.134,0.798,0.068
2015-01-09,28.1675,28.3125,27.5525,28.002501000000002,214798000.0,-0.9998,0.136,0.774,0.09
2015-01-12,28.15,28.157498999999998,27.200001,27.3125,198603200.0,0.9979,0.102,0.779,0.119
2015-01-13,27.8575,28.200001,27.227501,27.555,268367600.0,-0.9991,0.123,0.77,0.107
2015-01-14,27.26,27.622498999999998,27.125,27.450001,195826400.0,-0.9995,0.127,0.768,0.105
2015-01-15,27.5,27.514999,26.665001,26.705,240056000.0,-0.9993,0.122,0.775,0.102
2015-01-16,26.7575,26.895,26.299999,26.497498999999998,314053200.0,-0.9995,0.119,0.793,0.088
2015-01-20,26.959999,27.2425,26.625,27.18,199599600.0,-0.9998,0.134,0.775,0.091
2015-01-21,27.237499,27.764999,27.067498999999998,27.387501,194303600.0,-0.9992,0.117,0.786,0.097
2015-01-22,27.565001000000002,28.1175,27.43,28.1,215185600.0,-0.9971,0.124,0.757,0.119
2015-01-23,28.075001,28.4375,27.8825,28.245001000000002,185859200.0,-0.9802,0.118,0.765,0.117
2015-01-26,28.434998999999998,28.59,28.200001,28.275,222460000.0,0.9984,0.09,0.799,0.111
2015-01-27,28.105,28.120001000000002,27.2575,27.285,382274800.0,0.9998,0.094,0.761,0.145
2015-01-28,29.407498999999998,29.530001000000002,28.827499,28.827499,585908400.0,-0.9997,0.137,0.756,0.107
